"price","dist1","dist2","dist3","rooms","square","floor","type1","type2","type3"
"28 725 грн","ЖК бул. Лесі Українки, 7б","Печерськ","Печерський","1 кімната","61 / 24 / 17 м²","поверх 20 з 20","спец. проект","монолітно-каркасний","сьогодні о 20:22"
"13 500 грн","Варшавський Мікрорайон","Виноградар","Подільський","1 кімната","41 / 17 / 12 м²","поверх 10 з 23","спец. проект","монолітно-каркасний","сьогодні о 15:37"
"20 000 грн","Солдатська слобідка","Шевченківський","Київ","1 кімната","47 / 27 / 13 м²","поверх 12 з 16","","","23 січня"
"20 000 грн","Солдатська слобідка","Шевченківський","Київ","1 кімната","40 / 20 / 15 м²","поверх 6 з 10","хрущівка","цегляний будинок","23 січня"
"17 000 грн","ЖК PARKLAND","Солом'янський","Київ","1 кімната","41 / 16 / 15 м²","поверх 6 з 10","спец. проект","монолітно-каркасний","сьогодні о 04:33"
"17 000 грн","ЖК Adamant","Солом'янка","Солом'янський","1 кімната","49 / 25 / 13 м²","поверх 25 з 25","спец. проект","монолітно-каркасний","23 січня"
"25 000 грн","Поділ","Подільський","Київ","1 кімната","49.5 / 23 / 7 м²","поверх 3 з 6","дореволюційний","цегляний будинок","сьогодні о 17:29"
"13 000 грн","ЖК Ліко-Град 2","Теремки-2","Голосіївський","1 кімната","51 / 23 / 13 м²","поверх 11 з 16","спец. проект","цегляний будинок","вчора о 09:49"
"16 000 грн","ЖК Метрополія","Харьківський","Дарницький","1 кімната","36 / 19 / 12 м²","поверх 2 з 26","","","сьогодні о 21:23"
"12 500 грн","Позняки","Дарницький","Київ","1 кімната","48 / 25 / 10 м²","поверх 10 з 10","спец. проект","цегляний будинок","сьогодні о 15:21"
"8 500 грн","Троєщина","Деснянський","Київ","1 кімната","36 / 19 / 8 м²","поверх 4 з 11","цегляний будинок","","3 січня"
"16 000 грн","ЖК Ліко-Град 3","Теремки-2","Голосіївський","1 кімната","44 / 10 / 24 м²","поверх 5 з 16","спец. проект","монолітно-каркасний","сьогодні о 10:41"
"7 000 грн","Березняки","Дніпровський","Київ","1 кімната","38 / 17 / 8 м²","поверх 12 з 16","БПС","утеплена панель","вчора о 12:08"
"9 000 грн","Первомайський масив","Солом'янський","Київ","1 кімната","30 / 17 / 6 м²","поверх 2 з 5","хрущівка","цегляний будинок","сьогодні о 11:13"
"10 000 грн","Первомайський масив","Солом'янський","Київ","1 кімната","36 / 19 / 8 м²","поверх 9 з 14","спец. проект","цегляний будинок","сьогодні о 11:13"
"","","","","","","","","",""
"22 000 грн","ЖК вул. Коперника, 7","Лук'янівка","Шевченківський","1 кімната","43 / 25 / 10 м²","поверх 4 з 25","спец. проект","монолітно-каркасний","сьогодні о 10:02"
"7 999 грн","Троєщина","Деснянський","Київ","1 кімната","40 / 18 / 9 м²","поверх 1 з 10","серія KП","цегляний будинок","сьогодні о 11:48"
"18 000 грн","Сирець","Подільський","Київ","1 кімната","43 / 15 / 18 м²","поверх 6 з 16","серія 96","утеплена панель","сьогодні о 10:00"
"17 000 грн","ЖК Відрадний","Солом'янський","Київ","1 кімната","48 / 42 / 6 м²","поверх 4 з 16","спец. проект","монолітно-каркасний","23 січня"
"14 000 грн","ЖК Богатирський","Оболонь","Оболонський","1 кімната","36 / 14 / 12 м²","поверх 11 з 25","спец. проект","монолітно-каркасний","23 січня"
"17 400 грн","ЖК Галактика","Лівобережний масив","Дніпровський","1 кімната","47 / 20 / 16 м²","поверх 11 з 25","спец. проект","монолітно-каркасний","вчора о 15:00"
"16 000 грн","Варшавський Мікрорайон","Виноградар","Подільський","1 кімната","49 / 14 / 16 м²","поверх 3 з 14","спец. проект","монолітно-каркасний","23 січня"
"12 000 грн","ЖК вул. Ованеса Туманяна, 3","Лівобережний масив","Дніпровський","1 кімната","45 / 15 / 15 м²","поверх 19 з 25","спец. проект","монолітно-каркасний","сьогодні о 09:17"
"12 000 грн","ЖК Teleskop ( Річард Хаус)","Позняки","Дарницький","1 кімната","42 / 20 / 17 м²","поверх 23 з 25","спец. проект","монолітно-каркасний","вчора о 10:14"
"7 500 грн","Харьківський","Дарницький","Київ","1 кімната","40 / 19 / 7 м²","поверх 7 з 9","серія 96","утеплена панель","вчора о 10:50"
"8 000 грн","Сирець","Шевченківський","Київ","1 кімната","32 / 19 / 7 м²","поверх 1 з 5","хрущівка","цегляний будинок","вчора о 10:25"
"15 000 грн","Сирець","Шевченківський","Київ","1 кімната","30 / 15 / 6 м²","поверх 2 з 5","хрущівка","цегляний будинок","вчора о 11:51"
"14 000 грн","ЖК Ліко-Град 3","Теремки-2","Голосіївський","1 кімната","44 / 20 / 12 м²","поверх 11 з 18","спец. проект","монолітно-каркасний","23 січня"
"32 555 грн","Поділ","Подільський","Київ","1 кімната","55 / 40 / 8 м²","поверх 10 з 10","спец. проект","монолітно-каркасний","23 січня"
"6 000 грн","Троєщина","Деснянський","Київ","1 кімната","36 / 16 / 7 м²","поверх 3 з 9","гостинка","утеплена панель","вчора о 07:26"
"7 500 грн","Троєщина","Деснянський","Київ","1 кімната","37 / 17 / 9 м²","поверх 8 з 16","серія Т","утеплена панель","вчора о 14:24"
"14 000 грн","ЖК Нова Англія","Голосіїво","Голосіївський","1 кімната","24 / 12 / 5 м²","поверх 8 з 16","спец. проект","панельні","сьогодні о 11:12"
"15 000 грн","ЖК Крістер Град","Мостицький масив","Подільський","1 кімната","50 / 18 / 12 м²","поверх 9 з 25","АППС","утеплена панель","сьогодні о 10:27"
"7 499 грн","Троєщина","Деснянський","Київ","1 кімната","35 / 25 / 8 м²","поверх 8 з 16","серія Т","утеплена панель","23 січня"
"14 000 грн","ЖК просп. Відрадний, 4","Відрадний","Солом'янський","1 кімната","42 / 18 / 10 м²","поверх 2 з 24","спец. проект","монолітно-каркасний","сьогодні о 16:29"
"14 500 грн","ЖК Комфорт Таун","Соцмісто","Дніпровський","1 кімната","32 / 20 / 10 м²","поверх 4 з 9","спец. проект","монолітно-каркасний","23 січня"
"17 500 грн","ЖК Елегант","Нова забудова","Шевченківський","1 кімната","40 / 25 / 10 м²","поверх 4 з 32","спец. проект","монолітно-каркасний","23 січня"
"6 500 грн","Троєщина","Деснянський","Київ","1 кімната","40 / 32 / 8 м²","поверх 8 з 9","серія 96","утеплена панель","сьогодні о 06:38"
"12 000 грн","ЖК вул. Крушельницької, 11, 15, 15а, 15б, 15в","Осокорки","Дарницький","1 кімната","40 / 22 / 8 м²","поверх 2 з 26","спец. проект","монолітно-каркасний","сьогодні о 08:17"
"11 000 грн","ЖК Lego House","Стара Дарниця","Дніпровський","1 кімната","37 / 20 / 8 м²","поверх 23 з 25","","","сьогодні о 10:05"
"30 000 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","1 кімната","52 / 15 / 21 м²","поверх 9 з 25","спец. проект","монолітно-каркасний","вчора о 15:18"
"7 500 грн","Троєщина","Деснянський","Київ","1 кімната","40 / 19 / 8 м²","поверх 6 з 9","серія 96","утеплена панель","сьогодні о 12:16"
"14 000 грн","Біличі","Святошинський","Київ","1 кімната","45 / 35 / 6 м²","поверх 11 з 20","АППС","утеплена панель","23 січня"
"10 000 грн","Соцмісто","Дніпровський","Київ","1 кімната","28 / 19 / 9 м²","поверх 5 з 5","хрущівка","панельні","23 січня"
"10 000 грн","Оболонь","Оболонський","Київ","1 кімната","35 / 18 / 9 м²","поверх 1 з 9","серія 96","утеплена панель","сьогодні о 08:32"
"10 000 грн","ЖК Східна Брама","Дарницький","Київ","1 кімната","38 / 18.2 / 10.3 м²","поверх 11 з 20","спец. проект","монолітно-каркасний","23 січня"
"11 000 грн","Осокорки","Дарницький","Київ","1 кімната","37 / 16 / 9 м²","поверх 6 з 25","панельні","","23 січня"
"9 500 грн","Святошино","Святошинський","Київ","1 кімната","32 / 22 / 7 м²","поверх 6 з 9","гостинка","цегляний будинок","сьогодні о 15:22"
"7 770 грн","Стара Дарниця","Дніпровський","Київ","1 кімната","29.5 / 16 / 7 м²","поверх 1 з 5","","","сьогодні о 08:58"
"12 000 грн","Печерськ","Печерський","Київ","1 кімната","45 / 18 / 8 м²","поверх 13 з 18","совмін","цегляний будинок","сьогодні о 15:36"
"7 500 грн","Дніпровський","Київ","","1 кімната","30 / 16 / 7 м²","поверх 1 з 5","","","сьогодні о 08:41"
"19 999 грн","Київ","","","1 кімната","51 / 20 / 15 м²","поверх 5 з 25","","","сьогодні о 14:59"
"8 000 грн","Черепанова гора","Печерський","Київ","1 кімната","22 / 13 / 4 м²","поверх 2 з 9","гостинка","цегляний будинок","вчора о 12:44"
"13 500 грн","Деміївка","Голосіївський","Київ","1 кімната","33 / 19 / 6 м²","поверх 7 з 9","чеський проект","панельні","23 січня"
"5 500 грн","Нивки","Святошинський","Київ","1 кімната","24 / 14 / 3 м²","поверх 4 з 5","хрущівка","цегляний будинок","сьогодні о 09:46"
"16 500 грн","ЖК Нивки-Парк","Виноградар","Святошинський","1 кімната","37 / 25 / 12 м²","поверх 11 з 16","цегляний будинок","","23 січня"
"7 500 грн","Березняки","Дніпровський","Київ","1 кімната","29 / 17 / 5 м²","поверх 2 з 9","гостинка","цегляний будинок","вчора о 21:35"
"13 000 грн","ЖК Welcome Home на Стеценка","Святошинський","Київ","1 кімната","36.8 / 20 / 8 м²","поверх 3 з 6","панельні","2020","вчора о 11:45"
"20 000 грн","ЖК Respublika","Теремки","Голосіївський","1 кімната","42 / 15 / 18 м²","поверх 5 з 7","спец. проект","монолітно-каркасний","23 січня"
"15 000 грн","ЖК вул. Ахматової, 22 (будм-к. 8а, Позняки-2)","Позняки","Дарницький","1 кімната","55.8 / 26 / 13.5 м²","поверх 20 з 24","спец. проект","монолітно-каркасний","23 січня"
"14 000 грн","ЖК PARKLAND","Солом'янський","Київ","1 кімната","44 / 18 / 17 м²","поверх 5 з 10","спец. проект","монолітно-каркасний","сьогодні о 22:05"
"8 500 грн","Ґалаґани","Святошинський","Київ","1 кімната","27 м²","поверх 2 з 9","","","сьогодні о 10:05"
"9 000 грн","Біличі","Святошинський","Київ","1 кімната","41 / - / 7 м²","поверх 6 з 10","АППС","утеплена панель","сьогодні о 10:25"
"12 500 грн","Північно-Броварський (Комсомольський)","Дніпровський","Київ","1 кімната","40 / 20 / 9 м²","поверх 8 з 16","серія Т","утеплена панель","сьогодні о 22:05"
"15 000 грн","ЖК вул. Межова, 23б","Виноградар","Подільський","1 кімната","37 / - / 12 м²","поверх 9 з 23","спец. проект","панельні","сьогодні о 22:05"
"7 500 грн","Мостицький масив","Подільський","Київ","1 кімната","33 / 18 / 8 м²","поверх 7 з 9","гостинка","цегляний будинок","сьогодні о 22:35"
"5 000 грн","Святошинський","Київ","","1 кімната","32 / - / 7 м²","поверх 1 з 5","","","сьогодні о 12:02"
"7 000 грн","Троєщина","Деснянський","Київ","1 кімната","43 / - / 9 м²","поверх 6 з 16","АППС","утеплена панель","сьогодні о 12:08"
"7 500 грн","Нова Дарниця","Дарницький","Київ","1 кімната","30 / - / 6.5 м²","поверх 3 з 5","хрущівка","цегляний будинок","вчора о 05:33"
"49 790 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","1 кімната","55 / - / 18 м²","поверх 12 з 28","","","23 січня"
"12 500 грн","Голосіїво","Голосіївський","Київ","1 кімната","28 / - / 12 м²","поверх 26 з 26","","","23 січня"
"16 000 грн","Черепанова гора","Печерський","Київ","1 кімната","41 / - / 8 м²","поверх 1 з 10","спец. проект","цегляний будинок","23 січня"
"18 500 грн","Подільський","Київ","","1 кімната","45 / - / 17 м²","поверх 11 з 20","цегляний будинок","","23 січня"
"18 000 грн","Подільський","Київ","","1 кімната","52 / - / 17 м²","поверх 2 з 25","","","23 січня"
"17 000 грн","ЖК вул. Каховська, 60","Микільська Слобідка","Дніпровський","1 кімната","46 / - / 12 м²","поверх 3 з 25","цегляний будинок","2020","23 січня"
"17 000 грн","ЖК Ревуцького, 9","Нова Дарниця","Дарницький","1 кімната","52 / - / 15 м²","поверх 31 з 34","","","вчора о 05:24"
"17 000 грн","ЖК просп. Правди","Виноградар","Подільський","1 кімната","51 / - / 21 м²","поверх 11 з 26","","","вчора о 05:22"
"10 500 грн","Шевченківський","Київ","","1 кімната","36 / - / 8 м²","поверх 7 з 16","","","23 січня"
"6 999 грн","Нова Дарниця","Дарницький","Київ","1 кімната","38 / - / 6 м²","поверх 6 з 9","гостинка","цегляний будинок","23 січня"
"7 000 грн","Відрадний","Солом'янський","Київ","1 кімната","38 / - / 12 м²","поверх 2 з 5","цегляний будинок","","23 січня"
"14 999 грн","ЖК Теремки","Голосіївський","Київ","1 кімната","49 / - / 20 м²","поверх 9 з 25","монолітно-каркасний","","23 січня"
"10 000 грн","Оболонь","Оболонський","Київ","1 кімната","30 / - / 6 м²","поверх 5 з 9","гостинка","панельні","23 січня"
"15 000 грн","ЖК Харківський","Харьківський","Дарницький","1 кімната","43 / - / 10 м²","поверх 13 з 22","спец. проект","цегляний будинок","вчора о 05:32"
"7 500 грн","Лісовий","Деснянський","Київ","1 кімната","36 / - / 7.5 м²","поверх 4 з 9","чеський проект","панельні","23 січня"
"10 999 грн","Нивки","Святошинський","Київ","1 кімната","25 / - / 4 м²","поверх 5 з 5","хрущівка","цегляний будинок","23 січня"
"8 000 грн","Виноградар","Подільський","Київ","1 кімната","25 / - / 6 м²","поверх 2 з 9","гостинка","панельні","23 січня"
"13 000 грн","ЖК Елегант","Нова забудова","Шевченківський","1 кімната","27 / - / 7 м²","поверх 21 з 32","спец. проект","монолітно-каркасний","23 січня"
"11 000 грн","Голосіївський","Київ","","1 кімната","41.3 / - / 12 м²","поверх 9 з 24","","","вчора о 05:29"
"5 500 грн","Троєщина","Деснянський","Київ","1 кімната","36 / - / 7 м²","поверх 1 з 4","","","23 січня"
"19 000 грн","ЖК просп. Правди","Подільський","Київ","1 кімната","40 / - / 12 м²","поверх 6 з 25","","","23 січня"
"25 000 грн","ЖК Файна Таун","Нивки","Шевченківський","1 кімната","34 / 18 / 12 м²","поверх 6 з 9","","","сьогодні о 12:31"
"34 432 грн","ЖК Victory V","Шулявка","Шевченківський","1 кімната","45 / 20 / 10 м²","поверх 33 з 34","спец. проект","монолітно-каркасний","сьогодні о 13:47"
"18 999 грн","ЖК Славутич","Позняки","Дарницький","1 кімната","41 / 18 / 12 м²","поверх 10 з 25","цегляний будинок","","сьогодні о 09:14"
"14 000 грн","Шулявка","Солом'янський","Київ","1 кімната","32 / 15 / 8 м²","поверх 4 з 5","хрущівка","цегляний будинок","сьогодні о 15:31"
"26 810 грн","ЖК Сучасний квартал","Київ","","1 кімната","40 / 16 / 13 м²","поверх 15 з 18","2020","","сьогодні о 06:17"
"13 500 грн","ЖК Нова Англія","Голосіїво","Голосіївський","1 кімната","22 / 13 / 5 м²","поверх 8 з 16","спец. проект","панельні","сьогодні о 11:12"
"16 000 грн","ЖК вул. Володі Дубініна, 5/15, 7/14","Голосіїво","Голосіївський","1 кімната","40 / 25 / 15 м²","поверх 4 з 9","спец. проект","монолітно-каркасний","вчора о 10:15"
"41 747 грн","ЖК Ярославів Град","Шевченківський","Київ","1 кімната","50 / 30 / 20 м²","поверх 8 з 14","","","вчора о 09:37"
"20 000 грн","ЖК вул. Польова, 73","Караваєві Дачі","Солом'янський","1 кімната","40 / 25 / 15 м²","поверх 23 з 25","спец. проект","монолітно-каркасний","сьогодні о 09:28"
"8 000 грн","Сирець","Подільський","Київ","1 кімната","26 / 15 / 9 м²","поверх 6 з 9","гостинка","цегляний будинок","сьогодні о 14:49"
"35 000 грн","ЖК Новопечерська Вежа","Звіринець","Печерський","1 кімната","53 / 16 / 19 м²","поверх 4 з 24","спец. проект","монолітно-каркасний","вчора о 22:06"
"16 000 грн","Липки","Печерський","Київ","1 кімната","30 / 18 / 7 м²","поверх 3 з 5","сталінка","цегляний будинок","сьогодні о 22:18"
"10 000 грн","ЖК Кришталеві джерела","Феофанія","Голосіївський","1 кімната","33 / 17 / 10 м²","поверх 2 з 9","спец. проект","цегляний будинок","сьогодні о 05:23"
"18 000 грн","ЖК Галактика","Лівобережний масив","Дніпровський","1 кімната","52 / 17 / 15 м²","поверх 15 з 25","спец. проект","монолітно-каркасний","сьогодні о 05:07"
"15 000 грн","ЖК The Lakes","Голосіївський","Київ","1 кімната","53.7 / 18 / 12 м²","поверх 6 з 25","АППС","утеплена панель","сьогодні о 04:09"
"19 000 грн","ЖК Святобор","Святошино","Святошинський","1 кімната","42 / 18 / 15 м²","поверх 23 з 27","2020","","сьогодні о 04:39"
"7 999 грн","Оболонь","Оболонський","Київ","1 кімната","40 / 18.1 / 7 м²","поверх 3 з 9","серія 134","утеплена панель","сьогодні о 09:01"
"17 500 грн","Куренівка","Оболонський","Київ","1 кімната","51 / 32 / 16 м²","поверх 11 з 25","","","22 січня"
"12 000 грн","Позняки","Дарницький","Київ","1 кімната","50 / 19 / 20 м²","поверх 13 з 25","спец. проект","монолітно-каркасний","сьогодні о 14:06"
"18 000 грн","Варшавський Мікрорайон","Виноградар","Подільський","1 кімната","40 / 18 / 12 м²","поверх 5 з 18","","","сьогодні о 13:08"
"15 000 грн","ЖК вул. Урлівська, 23в","Позняки","Дарницький","1 кімната","43 / 25 / 10 м²","поверх 18 з 25","спец. проект","монолітно-каркасний","сьогодні о 20:28"
"","","","","","","","","",""
"11 000 грн","Оболонь","Оболонський","Київ","1 кімната","30 / 15 / 6 м²","поверх 8 з 9","гостинка","панельні","сьогодні о 22:14"
"11 000 грн","Жуляни","Солом'янський","Київ","1 кімната","34 / 20 / 8 м²","поверх 5 з 16","","","сьогодні о 17:03"
"9 800 грн","Оболонь","Оболонський","Київ","1 кімната","34 / 18 / 7.5 м²","поверх 8 з 9","серія 96","утеплена панель","сьогодні о 08:33"
"11 500 грн","Осокорки","Дарницький","Київ","1 кімната","56 / 33 / 12 м²","поверх 18 з 25","спец. проект","монолітно-каркасний","сьогодні о 21:22"
"12 000 грн","Біличі","Святошинський","Київ","1 кімната","25 / 15 / 5 м²","поверх 1 з 10","АППС","утеплена панель","13 січня"
"7 000 грн","Борщагівка","Святошинський","Київ","1 кімната","22 / 11 / 4 м²","поверх 9 з 9","чеський проект","панельні","23 січня"
"12 000 грн","ЖК вул. Ахматової, 22 (будм-к. 8а, Позняки-2)","Позняки","Дарницький","1 кімната","42 / 15 / 13 м²","поверх 21 з 25","спец. проект","монолітно-каркасний","сьогодні о 08:43"
"8 000 грн","Позняки","Дарницький","Київ","1 кімната","30 / 15 / 7.5 м²","поверх 7 з 9","серія 96","утеплена панель","сьогодні о 11:07"
"10 700 грн","Голосіїво","Голосіївський","Київ","1 кімната","39 / 19 / 10 м²","поверх 6 з 6","спец. проект","цегляний будинок","сьогодні о 19:04"
"15 000 грн","ЖК Рів'єра Ріверсайд","Дарницький","Київ","1 кімната","36 / 15 / 10 м²","поверх 7 з 10","","","22 січня"
"16 900 грн","ЖК Вишиванка","Вишгородський масив","Оболонський","1 кімната","43 / 20 / 11 м²","поверх 5 з 23","спец. проект","монолітно-каркасний","сьогодні о 13:41"
"21 500 грн","Варшавський Мікрорайон","Виноградар","Подільський","1 кімната","48 / 15 / 23 м²","поверх 7 з 19","спец. проект","монолітно-каркасний","сьогодні о 15:12"
"26 000 грн","Поділ","Подільський","Київ","1 кімната","46 / 20 / 15 м²","поверх 3 з 10","спец. проект","цегляний будинок","22 січня"
"30 640 грн","Старий Київ","Шевченківський","Київ","1 кімната","42 / 22 / 12 м²","поверх 6 з 8","спец. проект","цегляний будинок","сьогодні о 09:08"
"19 000 грн","ЖК Кришталеві джерела","Феофанія","Голосіївський","1 кімната","50 / 1 / 1 м²","поверх 5 з 6","спец. проект","монолітно-каркасний","сьогодні о 11:30"
"40 215 грн","ЖК вул. Богдана Хмельницького, 58а","Історичний центр","Шевченківський","1 кімната","64 / 50 / 13 м²","поверх 13 з 27","спец. проект","монолітно-каркасний","23 січня"
"9 000 грн","ЖК вул. Урлівська, 14","Позняки","Дарницький","1 кімната","42 / 19 / 8 м²","поверх 3 з 16","серія КТ","утеплена панель","сьогодні о 12:16"
"19 150 грн","ЖК Нова Англія","Голосіївський","Київ","1 кімната","41 / 20 / 15 м²","поверх 6 з 17","спец. проект","панельні","сьогодні о 11:49"
"20 000 грн","Нивки","Шевченківський","Київ","1 кімната","36 / 12 / 10 м²","поверх 19 з 25","","","22 січня"
"20 000 грн","ЖК Європа-Плаза","Нова забудова","Шевченківський","1 кімната","65 / 50 / 5 м²","поверх 19 з 22","спец. проект","монолітно-каркасний","23 січня"
"11 500 грн","ЖК 4 сезони","Голосіїво","Голосіївський","1 кімната","35 / 15 / 10 м²","поверх 4 з 24","спец. проект","монолітно-каркасний","сьогодні о 08:23"
"14 500 грн","ЖК Паркова Вежа","Вітряні Гори","Подільський","1 кімната","57 / 21 / 16 м²","поверх 10 з 27","спец. проект","утеплена панель","сьогодні о 09:25"
"8 000 грн","Саперна Слобідка","Голосіївський","Київ","1 кімната","60 / 54 / 6 м²","поверх 2 з 5","хрущівка","цегляний будинок","23 січня"
"12 000 грн","ЖК вул. Польова, 73","Караваєві Дачі","Солом'янський","1 кімната","30 / 15 / 5 м²","поверх 8 з 22","спец. проект","монолітно-каркасний","вчора о 18:04"
"25 000 грн","ЖК Respublika","Київ","","1 кімната","42 / 20 / 16 м²","поверх 8 з 8","2021","","22 січня"
"8 990 грн","Сирець","Шевченківський","Київ","1 кімната","30 / 17 / 5 м²","поверх 2 з 5","гостинка","цегляний будинок","сьогодні о 09:00"
"17 000 грн","ЖК Respublika","Теремки","Голосіївський","1 кімната","35 / 1 / 1 м²","поверх 6 з 9","","","сьогодні о 11:30"
"12 000 грн","ЖК Яскравий","Мінський","Оболонський","1 кімната","36 / 15 / 6 м²","поверх 13 з 25","спец. проект","монолітно-каркасний","сьогодні о 11:57"
"8 000 грн","Борщагівка","Святошинський","Київ","1 кімната","32 / 18 / 6 м²","поверх 4 з 9","чеський проект","панельні","22 січня"
"8 000 грн","Село Троєщина","Деснянський","Київ","1 кімната","31 / 16 / 9 м²","поверх 7 з 7","","","сьогодні о 11:03"
"13 000 грн","Борщагівка","Святошинський","Київ","1 кімната","36 / 16 / 8 м²","поверх 14 з 16","БПС","утеплена панель","вчора о 09:47"
"9 500 грн","Харьківський","Дарницький","Київ","1 кімната","25 / 14 / 6 м²","поверх 6 з 8","","","сьогодні о 16:52"
"17 000 грн","ЖК Ліпінка","Мостицький масив","Подільський","1 кімната","50 / 30 / 10 м²","поверх 2 з 5","спец. проект","цегляний будинок","сьогодні о 10:05"
"20 000 грн","ЖК Венеція","Теремки-2","Голосіївський","1 кімната","50 / 25 / 20 м²","поверх 2 з 2","спец. проект","монолітно-каркасний","вчора о 17:44"
"13 000 грн","ЖК Наш будинок","Ґалаґани","Святошинський","1 кімната","35 / 16 / 12 м²","поверх 8 з 17","","","сьогодні о 07:50"
"25 000 грн","ЖК Respublika","Теремки","Голосіївський","1 кімната","43 / 13.6 / 16 м²","поверх 7 з 9","2021","","23 січня"
"11 000 грн","Солом'янський","Київ","","1 кімната","37 / 18 / 8 м²","поверх 4 з 14","панельні","","22 січня"
"13 000 грн","Теремки-2","Голосіївський","Київ","1 кімната","45 / 18 / 9 м²","поверх 2 з 18","АППС-люкс","утеплена панель","22 січня"
"13 000 грн","ЖК Welcome Home на Стеценка","Берковець","Святошинський","1 кімната","50 / 22 / 13 м²","поверх 5 з 7","спец. проект","панельні","сьогодні о 16:30"
"7 999 грн","ЖК Милославичі","Троєщина","Деснянський","1 кімната","46 / 30 / 10 м²","поверх 17 з 24","АППС","утеплена панель","23 січня"
"5 500 грн","Троєщина","Деснянський","Київ","1 кімната","38 / 19 / 8 м²","поверх 9 з 9","серія 96","утеплена панель","22 січня"
"12 000 грн","Феофанія","Голосіївський","Київ","1 кімната","37 / 19 / 8 м²","поверх 9 з 9","хрущівка","цегляний будинок","22 січня"
"9 000 грн","Академмістечко","Святошинський","Київ","1 кімната","36 / 18 / 8 м²","поверх 4 з 9","гостинка","цегляний будинок","сьогодні о 10:25"
"12 900 грн","ЖМ Патріотика","Осокорки","Дарницький","1 кімната","40 / 15 / 9 м²","поверх 23 з 25","серія КТ","утеплена панель","22 січня"
"18 000 грн","ЖК Голосіїво","Деміївка","Голосіївський","1 кімната","60 / 35 / 25 м²","поверх 16 з 23","спец. проект","монолітно-каркасний","сьогодні о 10:40"
"9 000 грн","Деміївка","Голосіївський","Київ","1 кімната","39 / 17 / 12 м²","поверх 9 з 14","серія 87","цегляний будинок","сьогодні о 21:11"
"9 000 грн","ЖК вул. Ревуцького, 7в","Нова Дарниця","Дарницький","1 кімната","43 / 18 / 11 м²","поверх 2 з 25","спец. проект","монолітно-каркасний","22 січня"
"7 000 грн","Лук'янівка","Шевченківський","Київ","1 кімната","32 / 16 / 6 м²","поверх 5 з 5","хрущівка","цегляний будинок","сьогодні о 13:06"
"","","","","","","","","",""
"9 000 грн","Вишгородський масив","Оболонський","Київ","1 кімната","32 / 16 / 7 м²","поверх 2 з 5","хрущівка","цегляний будинок","сьогодні о 10:23"
"10 000 грн","ЖК Champion City","Багринова гора","Голосіївський","1 кімната","35.3 / 19 / 10 м²","поверх 2 з 16","","","23 січня"
"6 500 грн","Микільська Борщагівка","Святошинський","Київ","1 кімната","36 / 16 / 9 м²","поверх 13 з 16","цегляний будинок","","22 січня"
"20 000 грн","ЖК Верховина","Святошино","Святошинський","1 кімната","45 / 20 / 12 м²","поверх 4 з 25","спец. проект","монолітно-каркасний","сьогодні о 09:15"
"15 000 грн","Поділ","Подільський","Київ","1 кімната","45 / 20 / 12 м²","поверх 4 з 4","дореволюційний","цегляний будинок","вчора о 12:37"
"7 600 грн","Оболонь","Оболонський","Київ","1 кімната","22 / 10.3 / 5 м²","поверх 7 з 9","гостинка","панельні","22 січня"
"14 000 грн","ЖК Лебединий","Позняки","Дарницький","1 кімната","45 / 20 / 9 м²","поверх 5 з 25","спец. проект","монолітно-каркасний","сьогодні о 18:16"
"12 000 грн","ЖК вул. Замковецька, вул. Новомостицька","Замковище","Подільський","1 кімната","37 / 17 / 7 м²","поверх 12 з 16","спец. проект","монолітно-каркасний","23 січня"
"14 000 грн","ЖК просп. Григоренка, 39Б","Осокорки","Дарницький","1 кімната","34 / 19 / 8 м²","поверх 7 з 9","спец. проект","цегляний будинок","22 січня"
"14 900 грн","ЖК Александровский","Олександрівська Слобідка","Солом'янський","1 кімната","57 / 18 / 12 м²","поверх 22 з 24","спец. проект","монолітно-каркасний","сьогодні о 10:25"
"8 000 грн","Теремки-1","Голосіївський","Київ","1 кімната","36 / 18 / 9 м²","поверх 7 з 21","серія КТ","утеплена панель","сьогодні о 18:00"
"20 000 грн","Поділ","Подільський","Київ","1 кімната","56 / 25 / 20 м²","поверх 5 з 6","спец. проект","цегляний будинок","сьогодні о 12:40"
"12 000 грн","ЖК вул. Урлівська (будм-к. 4в, Позняки-2)","Позняки","Дарницький","1 кімната","50 / 20 / 15 м²","поверх 24 з 25","серія Т","панельні","сьогодні о 22:35"
"15 000 грн","Олександрівська Слобідка","Солом'янський","Київ","1 кімната","55 м²","11 поверх","спец. проект","цегляний будинок","сьогодні о 10:10"
"16 000 грн","Поділ","Подільський","Київ","1 кімната","30 / - / 7 м²","поверх 4 з 5","","","22 січня"
"16 500 грн","ЖК Метро парк","Харьківський","Дарницький","1 кімната","30 / - / 6 м²","поверх 4 з 12","","","22 січня"
"10 000 грн","Шевченківський","Київ","","1 кімната","38 / - / 8 м²","поверх 2 з 5","цегляний будинок","","вчора о 17:28"
"8 200 грн","Оболонь","Оболонський","Київ","1 кімната","36 / - / 8 м²","поверх 8 з 9","серія 134","утеплена панель","22 січня"
