"price","dist1","dist2","dist3","rooms","square","floor","type1","type2","type3"
"53 620 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","90 / 70 / 10 м²","поверх 6 з 23","спец. проект","монолітно-каркасний","2013"
"47 875 грн","Нижній Печерськ","Печерський","Київ","2 кімнати","60 / 22 / 15 м²","поверх 25 з 27","","",""
"153 200 грн","ЖК Nobel Homes","Історичний центр","Шевченківський","4 кімнати","220 / 150 / 35 м²","поверх 14 з 14","спец. проект","монолітно-каркасний","2015"
"57 450 грн","ЖК вул. Старонаводницька, 6б","Печерськ","Печерський","4 кімнати","154 / 90 / 30 м²","поверх 10 з 24","спец. проект","цегляний будинок","2008"
"16 000 грн","Оболонь","Оболонський","Київ","2 кімнати","60 / 35 / 8 м²","поверх 3 з 9","серія 96","утеплена панель","1978"
"38 300 грн","Печерський","Київ","","2 кімнати","65 / 25 / 20 м²","поверх 8 з 11","цегляний будинок","",""
"15 999 грн","ЖК Лебединий","Позняки","Дарницький","1 кімната","45 / 18 / 15 м²","поверх 6 з 25","спец. проект","монолітно-каркасний","2019"
"21 000 грн","ЖК Місце мрії","Шулявка","Солом'янський","2 кімнати","79 / 60 / 18 м²","поверх 19 з 25","спец. проект","монолітно-каркасний","2009"
"19 000 грн","Історичний центр","Шевченківський","Київ","2 кімнати","50 / 23 / 7 м²","поверх 1 з 4","дореволюційний","цегляний будинок","1899"
"45 960 грн","ЖК бульвар Лесі Українки, 23, 30Б","Печерськ","Печерський","3 кімнати","120 / 67 / 20 м²","поверх 19 з 25","спец. проект","монолітно-каркасний","2003"
"114 900 грн","ЖК Skyline","Нижній Печерськ","Печерський","3 кімнати","130 / 60 / 25 м²","поверх 14 з 26","спец. проект","монолітно-каркасний","2015"
"37 000 грн","ЖК Олімпійський","Нова забудова","Голосіївський","4 кімнати","140 / 120 / 10 м²","поверх 23 з 26","спец. проект","монолітно-каркасний","2004"
"20 000 грн","Печерськ","Печерський","Київ","2 кімнати","64 / 42 / 8 м²","поверх 4 з 5","","",""
"17 000 грн","ЖК Оболонь Тауер","Оболонь","Оболонський","1 кімната","50 / 21 / 12 м²","поверх 16 з 24","спец. проект","монолітно-каркасний","2014"
"14 000 грн","ЖК вул. Єлизавети Чавдар, 3, 5, 7, 9","Осокорки","Дарницький","1 кімната","45 / 17.2 / 12 м²","поверх 22 з 25","спец. проект","монолітно-каркасний","2009"
"13 000 грн","Деміївка","Голосіївський","Київ","1 кімната","34.2 / 16.2 / 7 м²","поверх 4 з 16","БПС","утеплена панель","1980"
"57 450 грн","ЖК Tetris Hall","Нова забудова","Печерський","1 кімната","55 / 19 / 21 м²","поверх 4 з 24","спец. проект","монолітно-каркасний","2019"
"10 900 грн","Оболонь","Оболонський","Київ","2 кімнати","56 / 30 / 10 м²","поверх 1 з 9","серія 96","утеплена панель","1979"
"30 640 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","89 / 34.9 / 25.6 м²","поверх 21 з 24","спец. проект","монолітно-каркасний","2010"
"25 000 грн","ЖК Seven","Дарницький","Київ","2 кімнати","43 / 30 / 13 м²","поверх 5 з 25","","",""
"38 300 грн","Солом'янка","Солом'янський","Київ","3 кімнати","133 / 70 / 22 м²","поверх 9 з 17","спец. проект","монолітно-каркасний","2003"
"191 500 грн","Липки","Печерський","Київ","5 кімнат","308 / 120 / 19 м²","поверх 5 з 5","сталінка","цегляний будинок","1928"
"18 995 грн","ЖК Воздухофлотський квартал","Шулявка","Шевченківський","1 кімната","47 / 36 / 10 м²","поверх 20 з 25","спец. проект","монолітно-каркасний","2017"
"34 470 грн","ЖК вул. Коперника, 7","Лук'янівка","Шевченківський","3 кімнати","105 / 45 / 30 м²","поверх 20 з 26","спец. проект","монолітно-каркасний","2016"
"16 000 грн","ЖК 4 сезони","Голосіїво","Голосіївський","1 кімната","52 / 30 / 14 м²","поверх 14 з 25","спец. проект","монолітно-каркасний","2012"
"15 000 грн","Липки","Печерський","Київ","3 кімнати","72 / 55 / 8.3 м²","поверх 3 з 6","сталінка","цегляний будинок","1934"
"25 000 грн","Черепанова гора","Печерський","Київ","3 кімнати","84 / 60 / 8 м²","поверх 5 з 6","сталінка","цегляний будинок","1954"
"10 900 грн","Солом'янський","Київ","","2 кімнати","60 / 35 / 15 м²","поверх 7 з 9","1972","",""
"10 500 грн","Оболонь","Оболонський","Київ","3 кімнати","63 / 38 / 8 м²","поверх 9 з 9","чеський проект","панельні","1977"
"14 000 грн","Поділ","Подільський","Київ","2 кімнати","40 / 30 / 6 м²","поверх 4 з 5","хрущівка","цегляний будинок","1958"
"68 940 грн","ЖК Львівський квартал","Шевченківський","Київ","2 кімнати","80 / 15 / 23.5 м²","поверх 6 з 10","спец. проект","монолітно-каркасний","2018"
"12 000 грн","Поділ","Подільський","Київ","3 кімнати","54 / 38 / 6 м²","поверх 1 з 5","хрущівка","цегляний будинок","1958"
"45 960 грн","ЖК Златоустівський","Солдатська слобідка","Шевченківський","3 кімнати","72 / 40 / 25 м²","поверх 11 з 14","спец. проект","монолітно-каркасний","2013"
"8 999 грн","Північно-Броварський (Комсомольський)","Дніпровський","Київ","1 кімната","32 / 16 / 7 м²","поверх 3 з 5","хрущівка","панельні","1963"
"45 960 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","78 / 30 / 24 м²","поверх 6 з 16","спец. проект","монолітно-каркасний","2010"
"14 000 грн","Нова забудова","Голосіївський","Київ","1 кімната","38.5 / 17.6 / 7.5 м²","поверх 8 з 11","спец. проект","цегляний будинок","1979"
"49 790 грн","ЖК Старокиївський","Шулявка","Шевченківський","2 кімнати","80 / 36 / 12 м²","поверх 3 з 25","спец. проект","монолітно-каркасний","2017"
"20 000 грн","Нова забудова","Голосіївський","Київ","3 кімнати","72 / 50 / 10 м²","поверх 11 з 13","спец. проект","цегляний будинок","1999"
"15 000 грн","Липки","Печерський","Київ","3 кімнати","72 / 55 / 9 м²","поверх 4 з 5","сталінка","цегляний будинок","1953"
"14 000 грн","Звіринець","Печерський","Київ","2 кімнати","45 / 30 / 7 м²","поверх 5 з 5","спец. проект","цегляний будинок","1963"
"134 050 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","4 кімнати","165 / 100 / 35 м²","поверх 10 з 21","спец. проект","монолітно-каркасний","2013"
"34 470 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","86 / 76 / 10 м²","поверх 13 з 30","спец. проект","монолітно-каркасний","2012"
"57 450 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","90 / 80 / 10 м²","поверх 13 з 30","спец. проект","монолітно-каркасний","2012"
"8 500 грн","Солом'янка","Солом'янський","Київ","1 кімната","32 / 16 / 7 м²","поверх 5 з 5","хрущівка","цегляний будинок","1959"
"38 300 грн","Історичний центр","Шевченківський","Київ","2 кімнати","95 / 60 / 30 м²","поверх 5 з 5","","",""
"38 300 грн","Нова забудова","Печерський","Київ","2 кімнати","70 / - / 20 м²","поверх 2 з 5","цегляний будинок","",""
"172 350 грн","ЖК Ярославів Град","Шевченківський","Київ","3 кімнати","135 / - / 27 м²","поверх 8 з 10","цегляний будинок","",""
"114 900 грн","ЖК Ярославів Град","Кудрявець","Шевченківський","4 кімнати","130 / - / 25 м²","поверх 9 з 14","","",""
"45 960 грн","Печерський","Київ","","2 кімнати","87 / - / 34 м²","поверх 5 з 15","цегляний будинок","",""
"30 640 грн","Печерськ","Печерський","Київ","3 кімнати","70 / - / 12 м²","поверх 5 з 6","сталінка","цегляний будинок","1938"
"28 725 грн","ЖК Дипломат-холл","Нова забудова","Голосіївський","3 кімнати","110 / - / 20 м²","поверх 9 з 14","спец. проект","монолітно-каркасний","2006"
"76 600 грн","Старий Київ","Шевченківський","Київ","5 кімнат","160 / - / 30 м²","поверх 3 з 4","дореволюційний","цегляний будинок","1888"
"172 350 грн","ЖК Sky Hill","Звіринець","Печерський","2 кімнати","200 / - / 1 м²","поверх 3 з 6","спец. проект","цегляний будинок","2017"
"84 260 грн","Шевченківський","Київ","","3 кімнати","86 / - / 13 м²","поверх 3 з 6","цегляний будинок","",""
"49 790 грн","ЖК Tetris Hall","Нова забудова","Печерський","2 кімнати","55 / - / 20 м²","поверх 17 з 23","спец. проект","монолітно-каркасний","2019"
"68 940 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","2 кімнати","87 / - / 12 м²","поверх 5 з 15","спец. проект","монолітно-каркасний","2017"
"34 470 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","60 / - / 20 м²","поверх 3 з 15","спец. проект","монолітно-каркасний","2017"
"57 450 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","115 / - / 20 м²","поверх 8 з 20","спец. проект","монолітно-каркасний","2013"
"20 000 грн","Клубний будинок „Чорногорія“","Чорна Гора","Печерський","1 кімната","60 / - / 20 м²","поверх 1 з 4","спец. проект","монолітно-каркасний","2015"
"25 000 грн","ЖК Podil Plaza & Residence","Шевченківський","Київ","1 кімната","46 / - / 16 м²","поверх 7 з 15","","",""
"12 000 грн","Лук'янівка","Шевченківський","Київ","2 кімнати","53 / - / 8 м²","поверх 14 з 16","серія Т","утеплена панель","2001"
"76 600 грн","Липки","Печерський","Київ","3 кімнати","123 / - / 18 м²","поверх 11 з 13","","",""
"27 000 грн","ЖК Творець","Нижній Печерськ","Печерський","3 кімнати","106 / - / 13 м²","поверх 20 з 26","спец. проект","монолітно-каркасний","2005"
"8 900 грн","Позняки","Дарницький","Київ","1 кімната","40 / - / 5 м²","поверх 6 з 9","гостинка","утеплена панель","1993"
"57 450 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","135 / - / 35 м²","поверх 5 з 16","спец. проект","монолітно-каркасний","2012"
"13 500 грн","ЖК Be the One","Академмістечко","Святошинський","1 кімната","19 / - / 8 м²","поверх 13 з 19","монолітно-каркасний","",""
"15 000 грн","Позняки","Дарницький","Київ","2 кімнати","60 / - / 33 м²","поверх 16 з 22","спец. проект","монолітно-каркасний","2004"
"24 895 грн","Історичний центр","Шевченківський","Київ","1 кімната","57 / 30 / 8 м²","поверх 4 з 7","","",""
"28 725 грн","ЖК Печерськ Плаза","Київ","","2 кімнати","46 / 20 / 20 м²","поверх 3 з 11","спец. проект","монолітно-каркасний","2021"
"24 000 грн","ЖК The Lakes","Деміївка","Голосіївський","2 кімнати","75 / 34 / 14 м²","поверх 25 з 26","спец. проект","монолітно-каркасний","2018"
"18 000 грн","Звіринець","Печерський","Київ","2 кімнати","48 / 30 / 7 м²","поверх 4 з 5","хрущівка","цегляний будинок","1962"
"76 600 грн","ЖК Chicago Central House","Нова забудова","Голосіївський","2 кімнати","73 / 50 / 20 м²","поверх 8 з 25","спец. проект","монолітно-каркасний","2019"
"42 130 грн","ЖК Либідь","Нова забудова","Голосіївський","2 кімнати","64 / 45 / 10 м²","поверх 21 з 22","спец. проект","монолітно-каркасний","2016"
"49 790 грн","ЖК вул. Лейпцизька, 13","Печерськ","Печерський","2 кімнати","60 / 30 / 10 м²","поверх 15 з 17","спец. проект","монолітно-каркасний","2019"
"90 000 грн","Історичний центр","Шевченківський","Київ","4 кімнати","180 / 60 / 100 м²","поверх 4 з 4","дореволюційний","цегляний будинок","1899"
"26 999 грн","ЖК The Lakes","Голосіївський","Київ","2 кімнати","80 / 70 / 10 м²","поверх 3 з 25","АППС","утеплена панель","2018"
"68 940 грн","Липки","Печерський","Київ","3 кімнати","110 / 70 / 30 м²","поверх 4 з 4","","",""
"37 343 грн","ЖК вул. Казимира Малевича (Боженка) / вул. Лабораторна","Нова забудова","Голосіївський","2 кімнати","87 / 45 / 25 м²","поверх 3 з 7","спец. проект","монолітно-каркасний","2017"
"68 902 грн","ЖК Рів'єра Ріверсайд","Лівобережний масив","Дніпровський","3 кімнати","115 / 80 / 18 м²","поверх 5 з 11","спец. проект","монолітно-каркасний","2012"
"65 110 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","60 / 40 / 20 м²","поверх 4 з 15","","",""
"12 999 грн","ЖМ Патріотика","Осокорки","Дарницький","1 кімната","43 / 17 / 9 м²","поверх 10 з 25","серія КТ","утеплена панель","2015"
"42 130 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","92 / 60 / 20 м²","поверх 17 з 17","спец. проект","монолітно-каркасний","2013"
"38 300 грн","Липки","Печерський","Київ","3 кімнати","100 / 70 / 30 м²","поверх 2 з 7","совмін","цегляний будинок","1973"
"45 960 грн","ЖК вул. Дмитрівська, 13, 13а","Солдатська слобідка","Шевченківський","3 кімнати","150 / 120 / 30 м²","поверх 12 з 18","спец. проект","монолітно-каркасний","2001"
"49 790 грн","ЖК Crystal Park","Шулявка","Шевченківський","2 кімнати","85 / 60 / 10 м²","поверх 8 з 20","спец. проект","монолітно-каркасний","2013"
"33 000 грн","ЖК вул. Старонаводницька, 6б","Печерськ","Печерський","2 кімнати","89 / 55 / 18 м²","поверх 15 з 24","спец. проект","цегляний будинок","2008"
"50 000 грн","Старий Київ","Шевченківський","Київ","3 кімнати","90 / 60 / 10 м²","поверх 4 з 4","сталінка","цегляний будинок","1934"
"23 000 грн","Позняки","Дарницький","Київ","2 кімнати","80 / 50 / 15 м²","поверх 5 з 16","спец. проект","монолітно-каркасний","2001"
"17 500 грн","Печерськ","Печерський","Київ","2 кімнати","48 / 29.6 / 6.1 м²","поверх 4 з 5","сталінка","цегляний будинок","1954"
"27 000 грн","ЖК Welcome Home на Ревуцького","Осокорки","Дарницький","3 кімнати","85 / 60 / 17 м²","поверх 27 з 27","спец. проект","панельні","2019"
"11 500 грн","Осокорки","Дарницький","Київ","2 кімнати","60 / 40 / 9 м²","поверх 5 з 14","серія КТ","утеплена панель","1999"
"53 620 грн","ЖК Chicago Central House","Нова забудова","Голосіївський","2 кімнати","60 / 41 / 19 м²","поверх 8 з 25","спец. проект","монолітно-каркасний","2019"
"10 000 грн","Північно-Броварський (Комсомольський)","Дніпровський","Київ","2 кімнати","45 / 32 / 6 м²","поверх 5 з 12","панельні","1975",""
"134 050 грн","Історичний центр","Шевченківський","Київ","3 кімнати","110 / 85 / 15 м²","поверх 2 з 5","дореволюційний","цегляний будинок","1892"
"57 450 грн","Нижній Печерськ","Печерський","Київ","2 кімнати","100 / 57 / 30 м²","поверх 21 з 25","","",""
"53 620 грн","Шевченківський","Київ","","4 кімнати","110 / 80 / 10 м²","поверх 4 з 4","","",""
"11 500 грн","ЖК Метро парк","Харьківський","Дарницький","1 кімната","24 / 15 / 5 м²","поверх 10 з 12","","",""
"30 000 грн","Нова забудова","Голосіївський","Київ","3 кімнати","70 / 1 / 1 м²","поверх 2 з 5","дореволюційний","цегляний будинок","1905"
"43 000 грн","ЖК Avenue 14-16","Чорна Гора","Печерський","3 кімнати","124 / 43 / 7 м²","поверх 8 з 22","спец. проект","монолітно-каркасний","2012"
"49 790 грн","ЖК Печерськ Плаза","Київ","","1 кімната","60 / 45 / 15 м²","поверх 4 з 10","спец. проект","монолітно-каркасний","2021"
"18 000 грн","ЖК Лебединий","Позняки","Дарницький","1 кімната","41 / 25 / 8 м²","поверх 14 з 25","спец. проект","монолітно-каркасний","2019"
"18 500 грн","ЖК Метрополія","Харьківський","Дарницький","1 кімната","36 / 20 / 8 м²","поверх 22 з 25","спец. проект","монолітно-каркасний","2018"
"13 000 грн","Нова забудова","Голосіївський","Київ","2 кімнати","62 / 35 / 10 м²","поверх 3 з 9","спец. проект","цегляний будинок","1971"
"24 000 грн","ЖК Respublika","Теремки","Голосіївський","2 кімнати","42 / 20 / 17 м²","поверх 4 з 9","спец. проект","монолітно-каркасний","2019"
"16 000 грн","ЖК Gloria Park","Нивки","Шевченківський","1 кімната","48 / 19 / 12 м²","поверх 8 з 14","спец. проект","монолітно-каркасний","2015"
"38 300 грн","Печерськ","Печерський","Київ","2 кімнати","56 / 30 / 7 м²","поверх 6 з 8","сталінка","цегляний будинок","1956"
"28 725 грн","ЖК Французький квартал","Нижній Печерськ","Печерський","1 кімната","50 / 19 / 17 м²","поверх 9 з 10","спец. проект","монолітно-каркасний","2016"
"42 130 грн","Печерськ","Печерський","Київ","4 кімнати","155 / 65 / 72 м²","поверх 9 з 14","спец. проект","монолітно-каркасний","2003"
"11 200 грн","ЖК Еврика","Теремки-2","Голосіївський","1 кімната","33 / 12 / 9 м²","поверх 17 з 24","серія КТ","утеплена панель","2017"
"84 260 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","130 / 80 / 20 м²","поверх 6 з 9","спец. проект","монолітно-каркасний","2013"
"20 000 грн","ЖК вул. Краківська, 27а","Соцмісто","Дніпровський","3 кімнати","75 / 50 / 15 м²","поверх 6 з 22","спец. проект","монолітно-каркасний","2019"
"57 450 грн","ЖК Покровський посад","Кудрявець","Шевченківський","3 кімнати","122 / 100 / 22 м²","поверх 20 з 25","спец. проект","монолітно-каркасний","2014"
"12 000 грн","ЖК Еврика","Теремки-2","Голосіївський","1 кімната","44 / 18 / 12 м²","поверх 16 з 24","спец. проект","панельні","2019"
"76 600 грн","ЖК Златоустівський","Солдатська слобідка","Шевченківський","1 кімната","90 / 60 / 20 м²","поверх 11 з 13","спец. проект","монолітно-каркасний","2013"
"38 500 грн","ЖК вул. Анрі Барбюса, 5В","Черепанова гора","Печерський","3 кімнати","132 / 75 / 20 м²","поверх 6 з 13","спец. проект","монолітно-каркасний","2005"
"19 500 грн","ЖК вул. Шолуденка, 30","Шевченківський","Київ","1 кімната","34 / 12 / 12 м²","поверх 17 з 24","цегляний будинок","",""
"21 000 грн","ЖК Smart Plaza Polytech","Шулявка","Шевченківський","2 кімнати","45 м²","поверх 20 з 25","спец. проект","монолітно-каркасний","2017"
"9 000 грн","Нивки","Шевченківський","Київ","2 кімнати","46 / 30 / 7 м²","поверх 4 з 5","хрущівка","цегляний будинок","1966"
"12 000 грн","Звіринець","Печерський","Київ","1 кімната","32 / - / 7 м²","поверх 4 з 9","гостинка","цегляний будинок",""
"229 800 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","4 кімнати","230 / - / 30 м²","поверх 20 з 30","","",""
"103 410 грн","Печерський","Київ","","2 кімнати","80 / - / 20 м²","поверх 6 з 18","","",""
"121 028 грн","Старий Київ","Шевченківський","Київ","4 кімнати","246 / - / 20 м²","поверх 3 з 5","дореволюційний","цегляний будинок","1860"
"42 130 грн","Голосіївський","Київ","","2 кімнати","80 / - / 20 м²","поверх 2 з 3","","",""
"57 450 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","2 кімнати","65 / - / 15 м²","поверх 5 з 21","спец. проект","монолітно-каркасний","2018"
"49 790 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","100 / - / 25 м²","поверх 11 з 24","спец. проект","монолітно-каркасний","2013"
"57 450 грн","Шевченківський","Київ","","3 кімнати","130 / - / 14 м²","поверх 10 з 11","","",""
"26 810 грн","Печерськ","Печерський","Київ","1 кімната","42 / - / 15 м²","поверх 14 з 14","монолітно-каркасний","",""
"27 002 грн","ЖК Либідь","Нова забудова","Голосіївський","2 кімнати","81 / - / 40 м²","поверх 13 з 22","спец. проект","монолітно-каркасний","2016"
"68 940 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","80 / - / 14 м²","поверх 10 з 20","спец. проект","монолітно-каркасний","2012"
"30 000 грн","Шевченківський","Київ","","1 кімната","52 / - / 18 м²","поверх 11 з 36","цегляний будинок","",""
"14 000 грн","ЖК вул. Єлизавети Чавдар, 1","Осокорки","Дарницький","2 кімнати","56 / - / 9 м²","поверх 3 з 12","спец. проект","монолітно-каркасний","2011"
"13 000 грн","Теремки-1","Голосіївський","Київ","1 кімната","52 / - / 20 м²","поверх 23 з 25","монолітно-каркасний","",""
"14 000 грн","Біличі","Святошинський","Київ","2 кімнати","55 / - / 8 м²","поверх 10 з 16","","",""
"20 000 грн","Чорна Гора","Печерський","Київ","1 кімната","38 / - / 10 м²","поверх 3 з 5","цегляний будинок","",""
"66 880 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","105 / - / 20 м²","поверх 20 з 24","спец. проект","монолітно-каркасний","2013"
"45 960 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","56 / - / 40 м²","поверх 10 з 20","спец. проект","монолітно-каркасний","2017"
"114 900 грн","ЖК Victory V","Шулявка","Шевченківський","3 кімнати","195 / - / 50 м²","поверх 33 з 34","спец. проект","монолітно-каркасний","2018"
"45 960 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","77 / - / 30 м²","поверх 5 з 18","спец. проект","монолітно-каркасний","2010"
"187 670 грн","Печерський","Київ","","5 кімнат","200 / - / 50 м²","поверх 5 з 9","","",""
"34 470 грн","Шевченківський","Київ","","2 кімнати","81 / - / 15 м²","поверх 11 з 25","","",""
"28 725 грн","ЖК Голосіїво","Деміївка","Голосіївський","2 кімнати","87 / - / 1 м²","поверх 1 з 1","спец. проект","монолітно-каркасний","2008"
"29 000 грн","ЖК Botanic Towers","Нова забудова","Шевченківський","2 кімнати","70 / - / 35 м²","поверх 6 з 21","спец. проект","монолітно-каркасний","2008"
"15 990 грн","Черепанова гора","Печерський","Київ","2 кімнати","50 / - / 10 м²","поверх 5 з 9","цегляний будинок","1970",""
"153 200 грн","ЖК вул. Ділова, 2б","Черепанова гора","Печерський","4 кімнати","220 / - / 1 м²","поверх 21 з 26","спец. проект","монолітно-каркасний","2012"
"20 000 грн","Нова забудова","Печерський","Київ","2 кімнати","45 / - / 15 м²","поверх 3 з 7","сталінка","цегляний будинок","1953"
"38 300 грн","ЖК Златоустівський","Солдатська слобідка","Шевченківський","3 кімнати","125 / - / 20 м²","поверх 8 з 14","цегляний будинок","",""
"103 410 грн","ЖК Французький квартал 2","Нова забудова","Печерський","4 кімнати","118 / 70 / 18 м²","поверх 8 з 10","спец. проект","монолітно-каркасний","2019"
"30 640 грн","ЖК Воздухофлотський квартал","Шулявка","Шевченківський","2 кімнати","56 / 20 / 20 м²","поверх 10 з 26","спец. проект","монолітно-каркасний","2017"
"114 900 грн","Оболонь","Оболонський","Київ","6 кімнат","500 / 320 / 40 м²","поверх 8 з 11","спец. проект","монолітно-каркасний","2000"
"76 600 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","90 / 50 / 25 м²","поверх 3 з 19","спец. проект","монолітно-каркасний","2010"
"229 800 грн","ЖК вул. Грушевського, 9а","Печерськ","Печерський","4 кімнати","250 / 160 / 30 м²","поверх 5 з 11","спец. проект","монолітно-каркасний","2007"
"61 280 грн","ЖК Французький квартал 2","Нова забудова","Печерський","3 кімнати","86 / 50 / 20 м²","поверх 7 з 9","спец. проект","монолітно-каркасний","2017"
"45 960 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","65 / 45 / 18 м²","поверх 5 з 30","спец. проект","монолітно-каркасний","2012"
"29 000 грн","ЖК Gloria Park","Нивки","Шевченківський","3 кімнати","80 / 55 / 14 м²","поверх 11 з 14","спец. проект","монолітно-каркасний","2015"
"76 600 грн","Старий Київ","Шевченківський","Київ","3 кімнати","90 / 62 / 10 м²","поверх 3 з 6","дореволюційний","цегляний будинок","1911"
"49 790 грн","ЖК Новопечерський двір","Чорна Гора","Печерський","3 кімнати","110 / 90 / 20 м²","поверх 12 з 25","спец. проект","монолітно-каркасний","2015"
"34 470 грн","Старий Київ","Шевченківський","Київ","2 кімнати","72 / 57 / 13 м²","поверх 4 з 4","дореволюційний","цегляний будинок","1903"
"65 110 грн","ЖК Skyline","Нижній Печерськ","Печерський","2 кімнати","70 / 48 / 12 м²","поверх 2 з 25","спец. проект","монолітно-каркасний","2015"
"23 000 грн","ЖК вул. Мишуги, 12","Осокорки","Дарницький","3 кімнати","115 / 60 / 35 м²","поверх 30 з 31","спец. проект","монолітно-каркасний","2010"
"25 000 грн","ЖК Seven","Позняки","Дарницький","2 кімнати","50 / 25 / 18 м²","поверх 22 з 25","спец. проект","монолітно-каркасний","2019"
"103 410 грн","ЖК Tetris Hall","Нова забудова","Печерський","3 кімнати","75 / 60 / 15 м²","поверх 20 з 25","спец. проект","монолітно-каркасний","2019"
"12 000 грн","Теремки-1","Голосіївський","Київ","2 кімнати","53 / 30 / 8.1 м²","поверх 10 з 10","серія КС","цегляний будинок","1996"
"17 000 грн","ЖК вул. Єлизавети Чавдар, 3, 5, 7, 9","Осокорки","Дарницький","2 кімнати","80 / 55 / 12 м²","поверх 16 з 25","спец. проект","монолітно-каркасний","2009"
"14 000 грн","Нова забудова","Голосіївський","Київ","2 кімнати","60 / 40 / 12 м²","поверх 3 з 5","сталінка","цегляний будинок","1956"
"28 725 грн","ЖК вул. Краківська, 27а","Соцмісто","Дніпровський","1 кімната","48 / 25 / 10 м²","поверх 3 з 26","","",""
"18 000 грн","Деміївка","Голосіївський","Київ","2 кімнати","82 / 40 / 14 м²","поверх 17 з 18","спец. проект","монолітно-каркасний","2009"
"18 000 грн","ЖК Вікторія","Святошино","Святошинський","2 кімнати","53 / 22 / 17 м²","поверх 12 з 25","спец. проект","монолітно-каркасний","2010"
"15 000 грн","ЖК вул. Ованеса Туманяна, 3","Лівобережний масив","Дніпровський","1 кімната","47 / 18 / 12 м²","поверх 11 з 18","спец. проект","монолітно-каркасний","2012"
"49 790 грн","ЖК вул. Московська, 46/2","Печерськ","Печерський","3 кімнати","106 / 69 / 28 м²","поверх 12 з 24","спец. проект","монолітно-каркасний","2006"
"45 960 грн","Нова забудова","Голосіївський","Київ","3 кімнати","120 / 70 / 15 м²","поверх 6 з 7","дореволюційний","цегляний будинок","1911"
"47 875 грн","Нова забудова","Печерський","Київ","3 кімнати","60 / 37 / 15 м²","поверх 1 з 9","цегляний будинок","1972",""
"57 450 грн","Старий Київ","Шевченківський","Київ","2 кімнати","60 / 50 / 8 м²","поверх 3 з 3","дореволюційний","цегляний будинок","1917"
"24 000 грн","ЖК Зарічний","Позняки","Дарницький","1 кімната","47 / 32 / 15 м²","поверх 9 з 9","спец. проект","монолітно-каркасний","2015"
"30 000 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","1 кімната","55 / 25 / 20 м²","поверх 4 з 17","спец. проект","монолітно-каркасний","2010"
"18 000 грн","ЖК Respublika","Теремки","Голосіївський","1 кімната","40 / 12 / 18 м²","поверх 7 з 9","спец. проект","монолітно-каркасний","2019"
"16 000 грн","Оболонь","Оболонський","Київ","3 кімнати","68 / 40 / 9 м²","поверх 5 з 16","БПС","утеплена панель","1980"
"36 000 грн","Липки","Печерський","Київ","4 кімнати","99 / 70 / 10 м²","поверх 2 з 6","сталінка","цегляний будинок","1935"
"32 000 грн","ЖК пров. Лабораторний, 6","Черепанова гора","Печерський","2 кімнати","95 / 60 / 10 м²","поверх 10 з 23","спец. проект","монолітно-каркасний","2010"
"15 000 грн","Соцмісто","Дніпровський","Київ","2 кімнати","73 / 40 / 12 м²","поверх 11 з 16","спец. проект","монолітно-каркасний","2001"
"8 000 грн","Ґалаґани","Святошинський","Київ","1 кімната","33 / 17 / 6 м²","поверх 9 з 10","гостинка","цегляний будинок","1980"
"26 044 грн","ЖК Seven","Березняки","Дніпровський","2 кімнати","69 / 35 / 19 м²","поверх 3 з 25","","",""
"9 000 грн","Академмістечко","Святошинський","Київ","1 кімната","27 / 19 / 8 м²","поверх 3 з 5","хрущівка","цегляний будинок","1962"
"76 562 грн","ЖК Delmar","Чорна Гора","Київ","3 кімнати","100 / 80 / 20 м²","поверх 7 з 25","2019","",""
"17 900 грн","ЖК ІТТФ","Київ","","2 кімнати","45 / 15 / 25 м²","поверх 25 з 27","2023","",""
