price,district,rooms,floor,metro,total_area,kitchen_area,floor_total
12500,Голосіївський,3,14.0,1,75.0,12.0,16.0
22000,Дарницький,1,12.0,1,44.0,16.0,26.0
38300,Печерський,2,12.0,1,78.0,13.0,17.0
118730,Печерський,3,9.0,1,117.0,11.0,29.0
16000,Голосіївський,2,25.0,1,64.0,11.0,26.0
10000,Оболонський,1,1.0,1,33.0,8.0,9.0
15000,Дарницький,3,17.0,1,98.0,14.0,22.0
8000,Святошинський,1,9.0,1,24.0,4.0,9.0
57450,Печерський,3,5.0,1,85.0,30.0,6.0
7000,Дарницький,1,14.0,1,42.0,9.0,16.0
7000,Святошинський,2,1.0,1,45.0,7.0,5.0
16900,Солом'янський,2,24.0,1,45.0,15.0,26.0
13000,Оболонський,1,9.0,1,32.0,6.0,9.0
12000,Печерський,1,4.0,1,30.0,6.0,5.0
15000,Оболонський,1,10.0,1,65.0,12.0,17.0
15000,Святошинський,1,2.0,1,60.0,20.0,2.0
38300,Шевченківський,3,12.0,1,127.0,25.0,22.0
38300,Печерський,3,7.0,1,80.0,19.0,22.0
37500,Печерський,2,19.0,1,65.0,23.0,28.0
45960,Печерський,2,7.0,1,65.0,20.0,30.0
49790,Голосіївський,5,7.0,1,184.0,20.0,18.0
11000,Шевченківський,2,8.0,1,48.0,8.0,9.0
10500,Святошинський,1,2.0,1,35.0,9.0,10.0
26810,Печерський,3,6.0,1,85.0,17.0,9.0
8998,Оболонський,1,7.0,1,34.0,7.0,9.0
11000,Голосіївський,1,9.0,1,35.0,8.5,16.0
8000,Голосіївський,1,5.0,1,32.0,6.0,5.0
16000,Печерський,1,7.0,1,38.0,10.0,9.0
57450,Печерський,2,2.0,1,90.0,20.0,23.0
5500,Шевченківський,1,7.0,1,21.0,5.0,9.0
38000,Печерський,2,13.0,1,55.0,12.0,25.0
32172,Печерський,1,7.0,1,42.0,15.0,16.0
122560,Печерський,4,9.0,1,170.0,20.0,10.0
34470,Печерський,2,17.0,1,53.0,16.0,26.0
42130,Шевченківський,4,18.0,1,150.0,25.0,18.0
20000,Печерський,2,4.0,1,62.0,10.0,5.0
30640,Печерський,2,6.0,1,63.0,10.0,6.0
15000,Голосіївський,1,6.0,1,35.0,10.0,9.0
49790,Подільський,3,1.0,1,83.0,15.0,5.0
57450,Печерський,5,11.0,1,150.0,24.0,18.0
36000,Дарницький,3,11.0,1,89.1,37.0,31.0
18000,Святошинський,1,10.0,1,42.0,10.0,19.0
36385,Голосіївський,2,13.0,1,65.0,25.0,24.0
15320,Солом'янський,1,4.0,1,51.0,14.0,17.0
53620,Печерський,3,16.0,1,87.0,17.0,22.0
39000,Шевченківський,4,8.0,1,80.0,25.0,12.0
11000,Солом'янський,1,8.0,1,35.0,7.0,9.0
20000,Голосіївський,2,16.0,1,67.0,10.0,16.0
36000,Шевченківський,4,8.0,1,183.0,20.0,10.0
14000,Дарницький,1,15.0,1,38.0,10.0,25.0
17000,Дарницький,2,4.0,1,54.0,20.0,12.0
68940,Голосіївський,3,6.0,1,100.0,40.0,24.0
22980,Дарницький,2,16.0,1,50.0,20.0,25.0
25000,Голосіївський,1,6.0,1,60.0,10.0,9.0
28000,Дарницький,2,7.0,1,63.0,14.0,25.0
88090,Шевченківський,2,3.0,1,90.0,9.0,3.0
8000,Дарницький,1,18.0,1,45.0,12.0,18.0
42130,Голосіївський,3,4.0,1,150.0,19.0,24.0
76600,Печерський,2,17.0,1,55.0,15.0,23.0
25000,Дарницький,1,14.0,1,42.0,17.0,26.0
10000,Дарницький,1,17.0,1,50.0,12.0,19.0
19000,Дніпровський,3,3.0,1,65.6,7.5,10.0
49790,Голосіївський,2,10.0,1,88.0,18.0,24.0
57450,Голосіївський,2,6.0,1,65.0,25.0,23.0
76600,Дарницький,2,15.0,1,85.0,20.0,24.0
16000,Дарницький,3,9.0,1,90.0,23.0,16.0
19990,Печерський,2,6.0,1,46.0,6.0,8.0
12500,Оболонський,3,2.0,1,62.0,8.0,9.0
13000,Дніпровський,2,2.0,1,45.0,7.0,3.0
12000,Святошинський,2,3.0,1,56.0,9.0,16.0
10000,Шевченківський,1,1.0,1,25.0,4.0,5.0
13500,Святошинський,3,5.0,1,58.0,8.0,5.0
49790,Шевченківський,4,12.0,1,130.0,1.0,26.0
31023,Шевченківський,2,3.0,1,60.0,10.0,5.0
95750,Печерський,5,20.0,1,420.0,30.0,24.0
76600,Печерський,4,9.0,1,130.0,5.0,10.0
30640,Дарницький,2,22.0,1,50.0,20.0,25.0
45960,Солом'янський,3,15.0,1,98.0,13.0,18.0
20000,Шевченківський,1,5.0,1,50.0,12.0,15.0
12000,Дарницький,1,16.0,1,38.0,10.0,27.0
17000,Голосіївський,3,8.0,1,70.0,11.0,8.0
11000,Дарницький,2,4.0,1,65.0,9.0,16.0
10000,Оболонський,1,1.0,1,35.0,8.0,9.0
32555,Печерський,1,9.0,1,48.0,26.0,14.0
37917,Печерський,3,11.0,1,141.0,32.0,11.0
8000,Голосіївський,1,5.0,1,41.0,9.0,9.0
16000,Дарницький,3,11.0,1,96.0,13.0,18.0
12000,Голосіївський,2,7.0,1,50.0,9.0,9.0
18000,Печерський,1,14.0,1,56.0,15.0,18.0
60000,Оболонський,4,6.0,1,126.0,1.0,16.0
26810,Печерський,3,4.0,1,150.0,20.0,23.0
20000,Голосіївський,2,5.0,1,51.0,14.0,21.0
4000,Шевченківський,1,2.0,1,26.0,8.0,2.0
8500,Голосіївський,3,10.0,1,89.0,12.0,23.0
19000,Оболонський,2,9.0,1,56.0,8.0,12.0
14000,Дарницький,1,3.0,1,45.0,15.0,14.0
25000,Голосіївський,3,10.0,1,82.0,14.0,23.0
68000,Печерський,2,15.0,1,88.0,10.0,18.0
8000,Подільський,1,3.0,1,31.0,5.0,9.0
16000,Голосіївський,2,3.0,1,54.0,8.0,8.0
20700,Печерський,3,7.0,1,82.0,12.0,16.0
12000,Голосіївський,1,4.0,1,28.0,5.0,5.0
45960,Голосіївський,2,12.0,1,63.0,16.0,30.0
16800,Дарницький,1,25.0,1,55.0,15.0,27.0
49790,Печерський,4,7.0,1,203.0,22.0,17.0
30640,Печерський,1,2.0,1,45.0,18.0,22.0
15500,Голосіївський,1,5.0,1,52.0,12.0,14.0
32555,Печерський,3,11.0,1,100.0,25.0,21.0
34470,Печерський,1,11.0,1,55.0,,25.0
39999,Шевченківський,3,25.0,1,85.0,30.0,34.0
33000,Голосіївський,3,4.0,1,80.0,12.0,16.0
18000,Шевченківський,1,2.0,1,40.0,10.0,4.0
20000,Дарницький,1,7.0,1,58.0,15.0,
22500,Печерський,2,5.0,1,44.0,,
34000,Печерський,2,9.0,1,77.0,,
134050,Печерський,3,35.0,1,135.0,30.0,
13500,Дарницький,2,15.0,1,55.0,,
9700,Дарницький,1,25.0,1,23.0,,
13000,Дарницький,1,2.0,1,37.0,,
13000,Дарницький,1,7.0,1,38.0,,
16000,Печерський,2,4.0,1,57.0,9.0,
17000,Дарницький,3,11.0,1,96.0,,
18500,Дарницький,2,23.0,1,41.0,,
36771,Шевченківський,2,7.0,1,89.0,,
73543,Подільський,2,9.0,1,115.0,,
45960,Голосіївський,2,19.0,1,65.0,20.0,32.0
17000,Голосіївський,1,15.0,1,54.0,,
18000,Дарницький,2,7.0,1,70.0,,
24000,Печерський,2,3.0,1,45.2,9.0,9.0
15000,Печерський,1,4.0,1,32.0,7.0,5.0
28000,Голосіївський,2,12.0,1,50.0,18.0,22.0
36385,Шевченківський,2,3.0,1,65.0,16.0,5.0
99580,Печерський,3,11.0,1,122.0,22.0,24.0
5300,Солом'янський,1,3.0,1,28.0,6.0,5.0
7990,Дарницький,2,13.0,1,61.0,8.0,16.0
125400,Шевченківський,5,8.0,1,210.0,20.0,9.0
134050,Печерський,2,30.0,1,150.0,27.0,30.0
84260,Печерський,3,10.0,1,120.0,25.0,20.0
91920,Печерський,4,7.0,1,120.0,25.0,25.0
65110,Печерський,3,3.0,1,180.0,22.0,19.0
45960,Печерський,2,6.0,1,65.0,20.0,30.0
46343,Печерський,2,20.0,1,86.0,18.0,25.0
76600,Печерський,5,24.0,1,280.0,25.0,24.0
122560,Печерський,3,29.0,1,120.0,30.0,30.0
26810,Голосіївський,2,13.0,1,100.0,15.0,25.0
18500,Дарницький,2,20.0,1,65.0,12.0,25.0
34470,Печерський,1,18.0,1,42.0,18.0,20.0
49790,Печерський,2,9.0,1,50.0,12.0,12.0
6500,Святошинський,1,2.0,1,34.0,7.0,9.0
25000,Подільський,2,2.0,1,50.0,6.0,6.0
31406,Голосіївський,1,5.0,1,46.0,7.0,34.0
9000,Голосіївський,1,7.0,1,40.0,10.0,7.0
14000,Шевченківський,3,1.0,1,60.0,6.0,5.0
13000,Дарницький,1,19.0,1,37.0,9.0,25.0
12000,Солом'янський,1,4.0,1,42.0,9.0,16.0
95750,Печерський,4,7.0,1,161.0,1.0,7.0
40000,Печерський,2,6.0,1,45.0,20.0,11.0
38300,Солом'янський,2,25.0,1,45.0,30.0,25.0
38300,Шевченківський,3,30.0,1,72.0,12.0,34.0
57450,Печерський,3,9.0,1,75.0,20.0,24.0
9500,Дарницький,2,7.0,1,50.0,10.0,9.0
19000,Дарницький,4,4.0,1,150.0,11.0,25.0
62700,Печерський,4,6.0,1,154.0,45.0,8.0
34470,Печерський,2,23.0,1,75.0,20.0,27.0
12000,Печерський,1,5.0,1,32.0,7.0,9.0
10000,Голосіївський,2,6.0,1,50.0,9.0,9.0
8500,Шевченківський,2,4.0,1,50.0,8.0,5.0
15000,Солом'янський,3,9.0,1,82.0,8.0,24.0
45960,Печерський,2,6.0,1,85.0,20.0,18.0
22000,Голосіївський,1,7.0,1,45.0,16.0,10.0
13000,Голосіївський,1,2.0,1,33.0,10.0,9.0
21500,Шевченківський,2,19.0,1,50.0,10.0,25.0
84260,Печерський,4,5.0,1,132.0,40.0,25.0
76600,Печерський,3,10.0,1,109.0,19.0,20.0
57450,Печерський,2,16.0,1,57.0,15.0,23.0
34470,Шевченківський,1,5.0,1,47.0,19.0,10.0
172350,Печерський,2,9.0,1,122.0,40.0,14.0
88090,Печерський,3,17.0,1,83.0,20.0,25.0
20000,Печерський,1,6.0,1,42.0,10.0,9.0
28000,Солом'янський,3,7.0,1,105.0,36.0,12.0
23900,Шевченківський,2,21.0,1,55.0,22.0,25.0
22980,Печерський,1,14.0,1,42.0,10.0,14.0
22000,Шевченківський,1,2.0,1,29.0,8.0,4.0
18000,Дніпровський,2,9.0,1,56.0,8.0,12.0
22980,Голосіївський,2,10.0,1,86.0,10.0,21.0
32000,Голосіївський,2,30.0,1,62.0,1.0,34.0
17000,Шевченківський,1,22.0,1,41.0,12.0,32.0
53620,Печерський,3,12.0,1,78.0,30.0,12.0
34470,Голосіївський,2,15.0,1,51.0,12.0,22.0
16000,Шевченківський,1,9.0,1,30.0,8.0,9.0
57450,Шевченківський,3,9.0,1,86.0,30.0,20.0
88090,Печерський,4,16.0,1,230.0,30.0,19.0
88090,Печерський,4,7.0,1,150.0,18.0,18.0
45960,Голосіївський,2,15.0,1,60.0,5.0,21.0
42130,Печерський,3,12.0,1,145.0,25.0,25.0
28000,Печерський,1,13.0,1,51.0,20.0,20.0
55535,Печерський,4,14.0,1,150.0,30.0,22.0
38300,Печерський,3,12.0,1,120.0,20.0,24.0
14000,Шевченківський,3,3.0,1,50.0,7.0,5.0
38300,Дарницький,2,20.0,1,65.0,25.0,22.0
34470,Печерський,1,22.0,1,45.0,27.0,24.0
45960,Печерський,3,6.0,1,136.5,18.0,20.0
68940,Шевченківський,3,9.0,1,82.0,12.0,13.0
65110,Печерський,4,12.0,1,120.0,20.0,29.0
20000,Голосіївський,4,5.0,1,95.0,25.0,5.0
23000,Голосіївський,2,6.0,1,42.0,1.0,7.0
28000,Шевченківський,3,19.0,1,120.0,30.0,21.0
84260,Печерський,3,14.0,1,120.0,20.0,18.0
34470,Шевченківський,2,4.0,1,56.0,25.0,4.0
26000,Шевченківський,2,4.0,1,65.0,8.0,21.0
16500,Шевченківський,3,6.0,1,71.0,9.0,9.0
95750,Печерський,5,4.0,1,175.0,20.0,9.0
11000,Оболонський,1,2.0,1,31.0,7.0,9.0
20000,Святошинський,1,12.0,1,35.3,5.0,20.0
29000,Святошинський,4,17.0,1,154.0,27.0,26.0
8000,Голосіївський,1,2.0,1,30.0,8.0,5.0
13000,Святошинський,2,9.0,1,48.0,8.5,16.0
45000,Печерський,3,5.0,1,110.0,12.0,6.0
8000,Дніпровський,2,16.0,1,49.0,9.0,16.0
22000,Дарницький,3,10.0,1,70.0,15.0,18.0
13000,Печерський,2,4.0,1,50.0,7.0,5.0
30257,Печерський,2,12.0,1,50.0,20.0,27.0
14000,Оболонський,3,4.0,1,72.0,8.0,9.0
24000,Дарницький,2,17.0,1,43.0,17.0,26.0
16000,Дарницький,1,18.0,1,50.0,18.0,25.0
35000,Святошинський,3,3.0,1,82.0,40.0,26.0
12000,Дніпровський,2,3.0,1,46.0,6.0,5.0
17000,Печерський,3,4.0,1,85.0,13.0,5.0
11000,Голосіївський,4,1.0,1,80.7,7.7,9.0
229762,Шевченківський,6,7.0,1,370.0,25.0,7.0
9000,Дарницький,2,9.0,1,55.0,9.0,10.0
12000,Дарницький,1,13.0,1,43.5,9.0,25.0
38300,Шевченківський,1,11.0,1,49.0,10.0,19.0
22980,Солом'янський,2,3.0,1,50.0,10.0,3.0
20000,Печерський,3,1.0,1,54.0,8.0,6.0
15000,Дніпровський,2,1.0,1,60.0,8.0,14.0
34470,Печерський,2,13.0,1,88.0,12.0,25.0
18000,Шевченківський,2,3.0,1,60.0,8.0,7.0
15000,Шевченківський,2,3.0,1,45.0,1.0,9.0
15000,Дарницький,3,3.0,1,85.0,12.0,22.0
14500,Оболонський,2,14.0,1,57.0,8.0,16.0
12000,Дніпровський,1,11.0,1,34.0,7.0,16.0
38300,Шевченківський,1,33.0,1,45.0,10.0,34.0
20000,Оболонський,2,12.0,1,65.0,16.0,12.0
8000,Дніпровський,1,11.0,1,41.0,10.0,16.0
22980,Дарницький,3,9.0,1,81.0,8.0,13.0
44045,Голосіївський,2,11.0,1,66.0,19.0,32.0
12000,Подільський,1,8.0,1,22.0,4.0,8.0
10000,Дарницький,2,13.0,1,55.0,8.0,16.0
17000,Дарницький,2,23.0,1,70.0,10.0,26.0
13500,Дарницький,1,6.0,1,55.0,12.0,25.0
30640,Голосіївський,2,15.0,1,45.0,10.0,22.0
13000,Печерський,2,2.0,1,45.0,12.0,5.0
25000,Печерський,3,9.0,1,80.0,20.0,23.0
12000,Дарницький,1,7.0,1,38.0,8.0,25.0
22000,Святошинський,2,5.0,1,47.0,11.0,6.0
25000,Шевченківський,3,8.0,1,72.0,6.0,9.0
107240,Печерський,4,5.0,1,205.0,50.0,25.0
57450,Печерський,2,5.0,1,70.0,30.0,26.0
8000,Голосіївський,1,7.0,1,36.0,9.0,21.0
16000,Дарницький,2,5.0,1,55.0,9.0,16.0
27000,Голосіївський,3,9.0,1,110.0,38.0,25.0
42130,Печерський,3,11.0,1,127.0,16.0,16.0
40598,Шевченківський,4,4.0,1,101.0,15.0,4.0
65110,Печерський,3,14.0,1,125.0,12.0,26.0
23000,Голосіївський,1,14.0,1,43.0,15.0,32.0
77635,Шевченківський,5,3.0,1,204.0,20.0,3.0
84260,Печерський,3,16.0,1,120.0,30.0,29.0
38300,Печерський,1,8.0,1,72.0,45.0,23.0
8000,Дніпровський,2,2.0,1,36.0,7.0,5.0
15500,Дарницький,2,5.0,1,50.0,8.0,9.0
17000,Святошинський,1,10.0,1,37.0,10.0,20.0
14000,Дарницький,1,11.0,1,36.0,10.0,24.0
16000,Святошинський,2,3.0,1,38.0,10.0,24.0
16000,Шевченківський,3,8.0,1,67.0,7.0,9.0
14999,Дарницький,3,12.0,1,100.0,16.0,19.0
15000,Голосіївський,2,7.0,1,45.0,22.0,10.0
95750,Печерський,3,4.0,1,115.0,20.0,23.0
76600,Печерський,3,14.0,1,115.0,30.0,20.0
65110,Печерський,4,13.0,1,114.0,30.0,30.0
42092,Голосіївський,3,8.0,1,120.0,15.0,15.0
191500,Печерський,4,26.0,1,210.0,20.0,29.0
34470,Солом'янський,2,9.0,1,50.0,20.0,25.0
11000,Печерський,1,9.0,1,28.0,7.0,9.0
28000,Солом'янський,3,7.0,1,106.0,30.0,25.0
28000,Печерський,2,7.0,1,68.0,12.0,27.0
25000,Шевченківський,2,15.0,1,96.0,18.0,25.0
45960,Шевченківський,1,26.0,1,50.0,25.0,30.0
57450,Печерський,2,9.0,1,65.0,18.0,30.0
20000,Шевченківський,4,2.0,1,110.0,8.0,18.0
164690,Печерський,4,22.0,1,160.0,30.0,23.0
76600,Печерський,3,12.0,1,130.0,18.0,17.0
76600,Шевченківський,3,14.0,1,143.9,13.3,14.0
13000,Дарницький,1,5.0,1,60.0,12.0,16.0
99580,Голосіївський,4,13.0,1,136.0,36.0,31.0
15000,Шевченківський,1,5.0,1,41.0,9.0,5.0
17500,Дніпровський,2,18.0,1,52.0,21.0,26.0
20000,Голосіївський,3,13.0,1,82.0,12.0,26.0
16500,Шевченківський,1,6.0,1,37.0,7.0,15.0
12000,Дарницький,1,27.0,1,25.0,5.0,27.0
16000,Печерський,1,12.0,1,35.0,5.0,16.0
191500,Печерський,3,10.0,1,127.0,41.0,17.0
122560,Печерський,4,4.0,1,180.0,30.0,10.0
18000,Голосіївський,2,11.0,1,65.0,22.0,24.0
122560,Печерський,4,5.0,1,170.0,20.0,18.0
22000,Печерський,1,4.0,1,26.0,10.0,6.0
191500,Печерський,4,7.0,1,200.0,60.0,23.0
57450,Голосіївський,3,8.0,1,145.0,12.0,11.0
49790,Печерський,3,9.0,1,120.0,11.0,18.0
20000,Дарницький,2,20.0,1,50.0,20.0,22.0
57450,Печерський,2,15.0,1,65.0,20.0,30.0
45960,Печерський,2,5.0,1,50.0,20.0,20.0
20000,Печерський,2,12.0,1,62.0,25.0,13.0
16000,Голосіївський,1,4.0,1,40.0,15.0,9.0
103410,Печерський,3,5.0,1,80.0,15.0,25.0
26810,Печерський,2,3.0,1,64.0,6.0,7.0
34470,Голосіївський,1,19.0,1,55.0,20.0,24.0
30640,Печерський,1,16.0,1,50.0,13.5,24.0
38300,Печерський,2,11.0,1,56.0,16.0,25.0
42130,Шевченківський,3,3.0,1,75.0,18.0,5.0
42130,Печерський,1,11.0,1,60.0,10.0,22.0
12000,Оболонський,2,1.0,1,52.0,8.0,9.0
16000,Печерський,3,6.0,1,79.0,7.0,9.0
34000,Дарницький,2,20.0,1,50.0,14.0,26.0
134050,Печерський,4,4.0,1,180.0,28.0,10.0
17000,Святошинський,2,20.0,1,61.0,12.5,25.0
20000,Печерський,2,3.0,1,60.0,9.0,9.0
13000,Дарницький,1,10.0,1,38.0,9.1,11.0
28725,Шевченківський,3,6.0,1,70.0,1.0,8.0
45960,Печерський,2,7.0,1,77.0,20.0,23.0
95712,Печерський,3,17.0,1,85.0,12.0,26.0
24895,Печерський,2,3.0,1,68.0,25.0,3.0
18000,Шевченківський,1,4.0,1,46.0,13.0,5.0
10000,Дніпровський,2,8.0,1,67.0,10.0,12.0
160860,Печерський,3,6.0,1,122.0,22.0,17.0
42130,Шевченківський,1,8.0,1,50.0,10.0,14.0
16000,Дарницький,1,22.0,1,32.0,16.0,25.0
57450,Печерський,4,18.0,1,165.0,14.0,20.0
45960,Шевченківський,3,2.0,1,90.0,12.0,4.0
11500,Голосіївський,2,3.0,1,49.0,7.0,9.0
76600,Шевченківський,3,5.0,1,75.0,10.0,7.0
18000,Дніпровський,1,20.0,1,60.0,15.0,25.0
10000,Оболонський,2,9.0,1,45.0,7.5,12.0
36385,Печерський,2,10.0,1,57.0,17.0,24.0
19000,Шевченківський,3,3.0,1,70.0,9.0,9.0
20000,Печерський,3,2.0,1,55.0,8.0,5.0
9000,Оболонський,1,8.0,1,40.0,8.0,16.0
19999,Дарницький,3,9.0,1,109.0,20.0,18.0
76600,Печерський,4,6.0,1,151.0,15.0,19.0
21000,Голосіївський,2,4.0,1,58.0,8.0,7.0
30000,Печерський,3,3.0,1,58.0,8.0,5.0
44045,Голосіївський,2,14.0,1,61.0,10.0,20.0
23900,Святошинський,2,9.0,1,72.0,20.0,17.0
33000,Печерський,2,11.0,1,58.0,14.0,22.0
76562,Шевченківський,5,6.0,1,200.0,15.0,7.0
14999,Святошинський,2,8.0,1,50.0,10.0,16.0
18500,Голосіївський,1,17.0,1,46.0,8.0,19.0
38300,Печерський,2,11.0,1,55.0,20.0,26.0
11000,Печерський,1,1.0,1,40.0,6.0,6.0
15000,Дарницький,2,10.0,1,65.0,14.0,18.0
57450,Печерський,4,5.0,1,263.0,30.0,15.0
72770,Печерський,3,3.0,1,72.0,20.0,10.0
9700,Дарницький,1,25.0,1,23.0,3.0,26.0
14500,Печерський,1,4.0,1,25.0,2.0,9.0
18000,Подільський,1,2.0,1,42.0,7.0,4.0
9000,Оболонський,1,5.0,1,37.0,8.0,9.0
20000,Голосіївський,1,4.0,1,46.0,9.3,6.0
24000,Дніпровський,2,7.0,1,54.0,16.0,30.0
24895,Печерський,1,7.0,1,50.0,10.0,12.0
35000,Голосіївський,2,7.0,1,98.0,21.0,25.0
16000,Святошинський,1,12.0,1,37.0,5.0,20.0
18000,Шевченківський,1,3.0,1,67.0,15.0,26.0
12000,Шевченківський,3,4.0,1,65.0,7.0,9.0
8000,Шевченківський,2,1.0,1,43.0,6.0,5.0
